Week Ending,Provider State,Residents Weekly Confirmed COVID-19,Residents Weekly All Deaths,Residents Weekly COVID-19 Deaths,Total Number of Occupied Beds
2021-12-12,NE,40.0,70.0,7.0,9834.0
2021-12-12,NH,98.0,48.0,5.0,5443.0
2021-12-12,NJ,81.0,107.0,1.0,37425.0
2021-12-12,NM,22.0,39.0,5.0,4790.0
2021-12-12,NV,26.0,21.0,4.0,5183.0
2021-12-12,NY,350.0,575.0,41.0,91577.0
2021-12-12,OH,564.0,459.0,73.0,63053.0
2021-12-12,OK,36.0,77.0,3.0,15969.0
2021-12-12,OR,4.0,25.0,0.0,6197.0
2021-12-12,PA,435.0,464.0,29.0,64945.0
2021-12-12,PR,0.0,0.0,0.0,114.0
2021-12-12,RI,61.0,36.0,2.0,6533.0
2021-12-12,SC,57.0,87.0,2.0,15439.0
2021-12-12,SD,8.0,39.0,4.0,4818.0
2021-12-12,TN,53.0,169.0,8.0,23913.0
2021-12-12,TX,155.0,302.0,21.0,78905.0
2021-12-12,UT,22.0,38.0,3.0,5212.0
2021-12-12,VA,140.0,134.0,8.0,25656.0
2021-12-12,VT,10.0,14.0,1.0,2305.0
2021-12-12,WA,62.0,48.0,4.0,12456.0
2021-12-12,WI,89.0,124.0,11.0,17867.0
2021-12-12,WV,41.0,65.0,6.0,8681.0
2021-12-12,WY,1.0,14.0,1.0,1988.0
2021-12-19,AK,0.0,2.0,0.0,714.0
2021-12-19,AL,11.0,91.0,5.0,19832.0
2021-12-19,AR,38.0,77.0,5.0,15158.0
2021-12-19,AZ,72.0,66.0,7.0,10708.0
2021-12-19,CA,98.0,292.0,9.0,91175.0
2021-12-19,CO,28.0,63.0,4.0,13876.0
2021-12-19,CT,62.0,131.0,9.0,19100.0
2021-12-19,DC,4.0,4.0,0.0,2015.0
2021-12-19,DE,22.0,27.0,1.0,3585.0
2021-12-19,FL,39.0,191.0,1.0,66648.0
2021-12-19,GA,33.0,84.0,2.0,28332.0
2021-12-19,GU,0.0,0.0,0.0,25.0
2021-12-19,HI,0.0,11.0,0.0,3284.0
2021-12-19,IA,130.0,144.0,12.0,20103.0
2021-12-19,ID,4.0,18.0,1.0,3450.0
2021-12-19,IL,303.0,264.0,25.0,58513.0
2021-12-19,IN,262.0,250.0,30.0,34487.0
2021-12-19,KS,76.0,86.0,12.0,14975.0
2021-12-19,KY,78.0,117.0,5.0,20812.0
2021-12-19,LA,9.0,80.0,0.0,22601.0
2021-12-19,MA,107.0,238.0,16.0,32331.0
2021-12-19,MD,127.0,74.0,10.0,21239.0
2021-12-19,ME,20.0,49.0,8.0,4940.0
2021-12-19,MI,193.0,210.0,31.0,31377.0
2021-12-19,MN,74.0,156.0,16.0,20358.0
2021-12-19,MO,165.0,201.0,11.0,34013.0
2021-12-19,MS,17.0,64.0,2.0,13813.0
2021-12-19,MT,0.0,23.0,1.0,3318.0
2021-12-19,NC,111.0,161.0,11.0,33174.0
2021-12-19,ND,1.0,40.0,1.0,4531.0
2021-12-19,NE,18.0,76.0,7.0,9842.0
2021-12-19,NH,57.0,56.0,11.0,5431.0
2021-12-19,NJ,123.0,141.0,5.0,36884.0
2021-12-19,NM,20.0,41.0,3.0,4879.0
2021-12-19,NV,22.0,17.0,2.0,5153.0
2021-12-19,NY,390.0,511.0,31.0,91746.0
2021-12-19,OH,573.0,425.0,49.0,63400.0
2021-12-19,OK,39.0,78.0,7.0,15906.0
2021-12-19,OR,6.0,30.0,0.0,6267.0
2021-12-19,PA,457.0,516.0,44.0,64759.0
2021-12-19,PR,0.0,0.0,0.0,111.0
2021-12-19,RI,45.0,45.0,5.0,6497.0
2021-12-19,SC,50.0,69.0,1.0,15456.0
2021-12-19,SD,9.0,33.0,1.0,4813.0
2021-12-19,TN,92.0,172.0,3.0,24077.0
2021-12-19,TX,163.0,324.0,19.0,79948.0
2021-12-19,UT,16.0,25.0,0.0,5192.0
2021-12-19,VA,86.0,141.0,7.0,27265.0
2021-12-19,VT,22.0,19.0,3.0,2307.0
2021-12-19,WA,50.0,65.0,5.0,12524.0
2021-12-19,WI,48.0,145.0,9.0,18115.0
2021-12-19,WV,47.0,82.0,9.0,8650.0
2021-12-19,WY,1.0,11.0,2.0,1997.0
2021-12-26,AK,3.0,5.0,0.0,719.0
2021-12-26,AL,16.0,82.0,2.0,19936.0
2021-12-26,AR,28.0,70.0,2.0,15133.0
2021-12-26,AZ,67.0,51.0,6.0,10683.0
2021-12-26,CA,286.0,291.0,6.0,90810.0
2021-12-26,CO,44.0,61.0,0.0,13831.0
2021-12-26,CT,115.0,116.0,8.0,19005.0
2021-12-26,DC,61.0,8.0,0.0,2015.0
2021-12-26,DE,44.0,11.0,1.0,3557.0
2021-12-26,FL,232.0,175.0,1.0,66559.0
2021-12-26,GA,150.0,88.0,1.0,28196.0
2021-12-26,GU,0.0,0.0,0.0,25.0
2021-12-26,HI,0.0,17.0,0.0,3273.0
2021-12-26,IA,131.0,133.0,9.0,20172.0
2021-12-26,ID,11.0,19.0,3.0,3492.0
2021-12-26,IL,722.0,262.0,27.0,58200.0
2021-12-26,IN,218.0,229.0,27.0,34319.0
2021-12-26,KS,103.0,113.0,9.0,14923.0
2021-12-26,KY,88.0,118.0,7.0,20470.0
2021-12-26,LA,45.0,92.0,1.0,22564.0
2021-12-26,MA,130.0,163.0,9.0,32173.0
2021-12-26,MD,326.0,65.0,10.0,21100.0
2021-12-26,ME,23.0,34.0,8.0,4958.0
2021-12-26,MI,184.0,212.0,25.0,31110.0
2021-12-26,MN,47.0,139.0,8.0,19894.0
2021-12-26,MO,170.0,198.0,11.0,33909.0
2021-12-26,MS,56.0,50.0,2.0,13744.0
2021-12-26,MT,1.0,26.0,2.0,3100.0
2021-12-26,NC,114.0,149.0,16.0,33086.0
2021-12-26,ND,11.0,35.0,0.0,4542.0
2021-12-26,NE,12.0,82.0,3.0,9809.0
2021-12-26,NH,32.0,40.0,7.0,5340.0
2021-12-26,NJ,437.0,148.0,7.0,37646.0
2021-12-26,NM,37.0,42.0,3.0,4823.0
2021-12-26,NV,37.0,17.0,3.0,5153.0
2021-12-26,NY,530.0,499.0,26.0,91346.0
2021-12-26,OH,767.0,350.0,54.0,63096.0
2021-12-26,OK,61.0,88.0,6.0,16173.0
2021-12-26,OR,4.0,29.0,0.0,6244.0
2021-12-26,PA,379.0,496.0,36.0,64363.0
2021-12-26,PR,0.0,0.0,0.0,73.0
2021-12-26,RI,58.0,38.0,2.0,6458.0
2021-12-26,SC,40.0,74.0,3.0,15421.0
2021-12-26,SD,11.0,29.0,3.0,4804.0
2021-12-26,TN,63.0,164.0,5.0,23811.0
2021-12-26,TX,327.0,338.0,14.0,78807.0
2021-12-26,UT,4.0,21.0,0.0,5192.0
2021-12-26,VA,132.0,136.0,3.0,25579.0
2021-12-26,VT,31.0,18.0,3.0,2283.0
2021-12-26,WA,50.0,53.0,5.0,12431.0
2021-12-26,WI,48.0,137.0,7.0,17876.0
2021-12-26,WV,51.0,125.0,3.0,8724.0
2021-12-26,WY,1.0,14.0,0.0,1992.0
2022-01-02,AK,1.0,3.0,0.0,710.0
2022-01-02,AL,172.0,92.0,6.0,19891.0
2022-01-02,AR,95.0,72.0,1.0,15147.0
2022-01-02,AZ,91.0,47.0,4.0,10589.0
2022-01-02,CA,992.0,264.0,14.0,90467.0
2022-01-02,CO,153.0,75.0,4.0,13939.0
2022-01-02,CT,255.0,102.0,5.0,18975.0
2022-01-02,DC,72.0,3.0,1.0,1994.0
2022-01-02,DE,82.0,24.0,1.0,3545.0
2022-01-02,FL,818.0,206.0,4.0,66207.0
2022-01-02,GA,708.0,93.0,3.0,27899.0
2022-01-02,GU,0.0,0.0,0.0,27.0
2022-01-02,HI,7.0,27.0,0.0,3238.0
2022-01-02,IA,115.0,125.0,10.0,20180.0
2022-01-02,ID,23.0,18.0,2.0,3461.0
2022-01-02,IL,1567.0,336.0,42.0,57875.0
2022-01-02,IN,405.0,219.0,24.0,34358.0
2022-01-02,KS,114.0,108.0,14.0,14842.0
2022-01-02,KY,186.0,129.0,3.0,20511.0
2022-01-02,LA,335.0,77.0,2.0,22516.0
2022-01-02,MA,382.0,180.0,11.0,31837.0
2022-01-02,MD,878.0,100.0,18.0,21083.0
2022-01-02,ME,86.0,47.0,2.0,4923.0
2022-01-02,MI,391.0,201.0,21.0,30887.0
2022-01-02,MN,72.0,155.0,6.0,19884.0
2022-01-02,MO,471.0,185.0,12.0,33815.0
2022-01-02,MS,280.0,48.0,8.0,13728.0
2022-01-02,MT,5.0,15.0,0.0,3077.0
2022-01-02,NC,313.0,178.0,11.0,32884.0
2022-01-02,ND,27.0,35.0,0.0,4505.0
2022-01-02,NE,55.0,73.0,1.0,9718.0
2022-01-02,NH,42.0,39.0,1.0,5299.0
2022-01-02,NJ,1427.0,148.0,18.0,36450.0
2022-01-02,NM,17.0,53.0,5.0,4787.0
2022-01-02,NV,99.0,25.0,5.0,5083.0
2022-01-02,NY,1912.0,545.0,53.0,90780.0
2022-01-02,OH,1766.0,448.0,86.0,62741.0
2022-01-02,OK,121.0,81.0,5.0,15841.0
2022-01-02,OR,31.0,25.0,1.0,6169.0
2022-01-02,PA,956.0,484.0,27.0,64087.0
2022-01-02,PR,0.0,0.0,0.0,49.0
2022-01-02,RI,129.0,52.0,4.0,6402.0
2022-01-02,SC,237.0,87.0,6.0,15385.0
2022-01-02,SD,24.0,23.0,1.0,4807.0
2022-01-02,TN,339.0,153.0,9.0,23804.0
2022-01-02,TX,1388.0,274.0,17.0,78556.0
2022-01-02,UT,17.0,22.0,1.0,5166.0
2022-01-02,VA,511.0,136.0,7.0,25486.0
2022-01-02,VT,21.0,28.0,1.0,2259.0
2022-01-02,WA,168.0,74.0,9.0,12303.0
2022-01-02,WI,155.0,139.0,5.0,17639.0
2022-01-02,WV,63.0,81.0,2.0,9232.0
2022-01-02,WY,1.0,14.0,0.0,1984.0
2022-01-09,AK,11.0,2.0,1.0,713.0
2022-01-09,AL,474.0,98.0,5.0,19736.0
2022-01-09,AR,255.0,72.0,6.0,15112.0
2022-01-09,AZ,280.0,48.0,5.0,10637.0
2022-01-09,CA,2590.0,326.0,48.0,90165.0
2022-01-09,CO,530.0,79.0,9.0,13958.0
2022-01-09,CT,820.0,100.0,17.0,19011.0
2022-01-09,DC,120.0,10.0,0.0,1931.0
2022-01-09,DE,160.0,26.0,5.0,3500.0
2022-01-09,FL,2574.0,214.0,22.0,65675.0
2022-01-09,GA,1133.0,95.0,14.0,27767.0
2022-01-09,GU,0.0,0.0,0.0,27.0
2022-01-09,HI,25.0,14.0,0.0,3212.0
2022-01-09,IA,254.0,130.0,11.0,20187.0
2022-01-09,ID,11.0,14.0,1.0,3495.0
2022-01-09,IL,2679.0,318.0,69.0,57941.0
2022-01-09,IN,756.0,233.0,27.0,34394.0
2022-01-09,KS,274.0,132.0,10.0,14845.0
2022-01-09,KY,434.0,132.0,14.0,20522.0
2022-01-09,LA,839.0,92.0,7.0,22506.0
2022-01-09,MA,1160.0,206.0,18.0,31912.0
2022-01-09,MD,1156.0,129.0,35.0,20991.0
2022-01-09,ME,110.0,58.0,4.0,4895.0
2022-01-09,MI,704.0,177.0,18.0,30856.0
2022-01-09,MN,222.0,149.0,9.0,19871.0
2022-01-09,MO,1056.0,173.0,21.0,33891.0
2022-01-09,MS,580.0,64.0,7.0,13651.0
2022-01-09,MT,8.0,21.0,1.0,3111.0
2022-01-09,NC,764.0,154.0,17.0,32893.0
2022-01-09,ND,27.0,37.0,0.0,4517.0
2022-01-09,NE,171.0,67.0,3.0,9774.0
2022-01-09,NH,139.0,47.0,3.0,5441.0
2022-01-09,NJ,2362.0,179.0,34.0,36281.0
2022-01-09,NM,124.0,53.0,5.0,4801.0
2022-01-09,NV,194.0,25.0,2.0,4986.0
2022-01-09,NY,3947.0,517.0,75.0,90940.0
2022-01-09,OH,2459.0,449.0,86.0,62910.0
2022-01-09,OK,414.0,80.0,5.0,15867.0
2022-01-09,OR,115.0,32.0,0.0,6144.0
2022-01-09,PA,2161.0,507.0,42.0,64013.0
2022-01-09,PR,2.0,0.0,0.0,26.0
2022-01-09,RI,234.0,36.0,4.0,6433.0
2022-01-09,SC,571.0,81.0,9.0,15365.0
2022-01-09,SD,37.0,42.0,5.0,4781.0
2022-01-09,TN,589.0,160.0,19.0,23734.0
2022-01-09,TX,3021.0,309.0,49.0,78764.0
2022-01-09,UT,50.0,27.0,2.0,5164.0
2022-01-09,VA,848.0,144.0,23.0,25343.0
2022-01-09,VT,145.0,7.0,0.0,2250.0
2022-01-09,WA,466.0,62.0,10.0,12164.0
2022-01-09,WI,357.0,123.0,9.0,17507.0
2022-01-09,WV,165.0,76.0,9.0,8687.0
2022-01-09,WY,2.0,14.0,1.0,1993.0
2022-01-16,AK,12.0,6.0,0.0,709.0
2022-01-16,AL,839.0,98.0,14.0,19627.0
2022-01-16,AR,633.0,79.0,17.0,15172.0
2022-01-16,AZ,424.0,68.0,12.0,10560.0
2022-01-16,CA,4070.0,386.0,72.0,89346.0
2022-01-16,CO,629.0,79.0,7.0,13867.0
2022-01-16,CT,915.0,113.0,27.0,19602.0
2022-01-16,DC,77.0,11.0,1.0,1980.0
2022-01-16,DE,155.0,23.0,1.0,3490.0
2022-01-16,FL,3448.0,267.0,41.0,65370.0
2022-01-16,GA,1094.0,128.0,19.0,27756.0
2022-01-16,GU,0.0,0.0,0.0,24.0
2022-01-16,HI,75.0,10.0,0.0,3203.0
2022-01-16,IA,503.0,148.0,6.0,20322.0
2022-01-16,ID,50.0,11.0,2.0,3465.0
2022-01-16,IL,2977.0,336.0,78.0,58692.0
2022-01-16,IN,1044.0,235.0,44.0,34471.0
2022-01-16,KS,403.0,114.0,15.0,14776.0
2022-01-16,KY,696.0,123.0,17.0,20287.0
2022-01-16,LA,1223.0,81.0,10.0,22382.0
2022-01-16,MA,1725.0,195.0,31.0,31827.0
2022-01-16,MD,940.0,141.0,24.0,21026.0
2022-01-16,ME,149.0,32.0,4.0,4869.0
2022-01-16,MI,810.0,215.0,35.0,30908.0
2022-01-16,MN,337.0,152.0,9.0,19899.0
2022-01-16,MO,1355.0,202.0,30.0,33965.0
2022-01-16,MS,796.0,52.0,18.0,13635.0
2022-01-16,MT,33.0,23.0,1.0,3110.0
2022-01-16,NC,1259.0,176.0,22.0,32871.0
2022-01-16,ND,65.0,36.0,1.0,4528.0
2022-01-16,NE,247.0,68.0,3.0,9739.0
2022-01-16,NH,211.0,36.0,3.0,5400.0
2022-01-16,NJ,1836.0,247.0,72.0,36729.0
2022-01-16,NM,131.0,54.0,4.0,4840.0
2022-01-16,NV,341.0,15.0,2.0,4960.0
2022-01-16,NY,4524.0,608.0,124.0,91168.0
2022-01-16,OH,2498.0,470.0,125.0,63265.0
2022-01-16,OK,667.0,114.0,16.0,15916.0
2022-01-16,OR,149.0,25.0,5.0,6123.0
2022-01-16,PA,2910.0,575.0,86.0,63924.0
2022-01-16,PR,0.0,0.0,0.0,32.0
2022-01-16,RI,332.0,37.0,9.0,6453.0
2022-01-16,SC,880.0,101.0,17.0,15457.0
2022-01-16,SD,44.0,50.0,5.0,4771.0
2022-01-16,TN,844.0,181.0,37.0,23734.0
2022-01-16,TX,4137.0,401.0,90.0,79040.0
2022-01-16,UT,126.0,23.0,5.0,5190.0
2022-01-16,VA,1230.0,145.0,26.0,25399.0
2022-01-16,VT,93.0,15.0,1.0,2226.0
2022-01-16,WA,570.0,74.0,16.0,12014.0
2022-01-16,WI,432.0,135.0,21.0,17619.0
2022-01-16,WV,252.0,62.0,6.0,8755.0
2022-01-16,WY,19.0,22.0,0.0,1993.0
2022-01-23,AK,14.0,5.0,1.0,706.0
2022-01-23,AL,1243.0,127.0,25.0,19725.0
2022-01-23,AR,923.0,83.0,20.0,15524.0
2022-01-23,AZ,448.0,52.0,16.0,10561.0
2022-01-23,CA,4386.0,358.0,82.0,88884.0
2022-01-23,CO,571.0,82.0,21.0,13817.0
2022-01-23,CT,873.0,146.0,36.0,19135.0
2022-01-23,DC,67.0,11.0,1.0,1970.0
2022-01-23,DE,103.0,27.0,5.0,3510.0
2022-01-23,FL,2643.0,271.0,51.0,65611.0
2022-01-23,GA,1339.0,163.0,31.0,27777.0
2022-01-23,GU,0.0,0.0,0.0,24.0
2022-01-23,HI,83.0,28.0,3.0,3148.0
2022-01-23,IA,652.0,152.0,18.0,20154.0
2022-01-23,ID,107.0,16.0,3.0,3471.0
2022-01-23,IL,2539.0,378.0,90.0,59074.0
2022-01-23,IN,1221.0,264.0,62.0,34362.0
2022-01-23,KS,599.0,115.0,22.0,14839.0
2022-01-23,KY,1135.0,150.0,33.0,20185.0
2022-01-23,LA,1382.0,123.0,31.0,22957.0
2022-01-23,MA,1530.0,250.0,64.0,31673.0
2022-01-23,MD,566.0,153.0,24.0,21128.0
2022-01-23,ME,180.0,40.0,5.0,4874.0
2022-01-23,MI,861.0,218.0,37.0,30500.0
2022-01-23,MN,452.0,177.0,24.0,19908.0
2022-01-23,MO,1663.0,212.0,42.0,33976.0
2022-01-23,MS,926.0,76.0,22.0,13605.0
2022-01-23,MT,63.0,22.0,5.0,3091.0
2022-01-23,NC,1766.0,212.0,41.0,32611.0
2022-01-23,ND,73.0,34.0,1.0,4540.0
2022-01-23,NE,276.0,70.0,9.0,9663.0
2022-01-23,NH,177.0,46.0,8.0,5424.0
2022-01-23,NJ,1059.0,227.0,48.0,36845.0
2022-01-23,NM,252.0,44.0,3.0,4825.0
2022-01-23,NV,229.0,24.0,5.0,4886.0
2022-01-23,NY,3318.0,645.0,143.0,91556.0
2022-01-23,OH,2262.0,481.0,117.0,63443.0
2022-01-23,OK,1076.0,110.0,24.0,15867.0
2022-01-23,OR,232.0,32.0,5.0,6012.0
2022-01-23,PA,2525.0,584.0,92.0,63707.0
2022-01-23,PR,1.0,0.0,0.0,76.0
2022-01-23,RI,399.0,43.0,11.0,6459.0
2022-01-23,SC,1053.0,124.0,32.0,15335.0
2022-01-23,SD,88.0,39.0,1.0,4731.0
2022-01-23,TN,1137.0,210.0,38.0,23612.0
2022-01-23,TX,4680.0,421.0,108.0,79398.0
2022-01-23,UT,144.0,24.0,2.0,5146.0
2022-01-23,VA,1122.0,196.0,42.0,25461.0
2022-01-23,VT,95.0,23.0,4.0,2203.0
2022-01-23,WA,436.0,82.0,25.0,11897.0
2022-01-23,WI,415.0,121.0,21.0,17535.0
2022-01-23,WV,383.0,71.0,8.0,8759.0
2022-01-23,WY,63.0,14.0,1.0,1960.0
2022-01-30,AK,9.0,3.0,0.0,710.0
2022-01-30,AL,1048.0,118.0,25.0,19758.0
2022-01-30,AR,817.0,88.0,27.0,15089.0
2022-01-30,AZ,350.0,49.0,13.0,10720.0
2022-01-30,CA,3144.0,376.0,73.0,88901.0
2022-01-30,CO,459.0,82.0,9.0,13863.0
2022-01-30,CT,519.0,135.0,23.0,19192.0
2022-01-30,DC,22.0,12.0,0.0,1986.0
2022-01-30,DE,70.0,18.0,1.0,3531.0
2022-01-30,FL,1918.0,280.0,46.0,65736.0
2022-01-30,GA,918.0,145.0,34.0,27841.0
2022-01-30,GU,0.0,0.0,0.0,24.0
2022-01-30,HI,82.0,19.0,4.0,3115.0
2022-01-30,IA,606.0,136.0,18.0,20255.0
2022-01-30,ID,96.0,18.0,4.0,3412.0
2022-01-30,IL,1486.0,320.0,63.0,58410.0
2022-01-30,IN,962.0,271.0,53.0,34364.0
2022-01-30,KS,485.0,123.0,28.0,14784.0
2022-01-30,KY,1153.0,144.0,30.0,20282.0
2022-01-30,LA,905.0,118.0,38.0,22264.0
2022-01-30,MA,1164.0,259.0,41.0,32388.0
2022-01-30,MD,305.0,111.0,12.0,21432.0
2022-01-30,ME,277.0,50.0,14.0,4862.0
2022-01-30,MI,575.0,209.0,31.0,31062.0
2022-01-30,MN,438.0,147.0,23.0,19940.0
2022-01-30,MO,1435.0,199.0,46.0,34778.0
2022-01-30,MS,629.0,77.0,27.0,13609.0
2022-01-30,MT,136.0,19.0,6.0,3052.0
2022-01-30,NC,1710.0,222.0,47.0,32680.0
2022-01-30,ND,91.0,40.0,3.0,4542.0
2022-01-30,NE,222.0,78.0,5.0,9659.0
2022-01-30,NH,175.0,45.0,1.0,5435.0
2022-01-30,NJ,540.0,172.0,36.0,36860.0
2022-01-30,NM,275.0,43.0,4.0,4846.0
2022-01-30,NV,136.0,18.0,4.0,4935.0
2022-01-30,NY,1885.0,593.0,97.0,91264.0
2022-01-30,OH,1610.0,488.0,87.0,63628.0
2022-01-30,OK,1036.0,129.0,45.0,15876.0
2022-01-30,OR,212.0,36.0,11.0,5999.0
2022-01-30,PA,1948.0,601.0,86.0,64862.0
2022-01-30,PR,0.0,0.0,0.0,95.0
2022-01-30,RI,244.0,37.0,10.0,6485.0
2022-01-30,SC,814.0,130.0,45.0,15340.0
2022-01-30,SD,149.0,30.0,5.0,4750.0
2022-01-30,TN,1085.0,209.0,49.0,23764.0
2022-01-30,TX,3824.0,466.0,125.0,79603.0
2022-01-30,UT,258.0,29.0,7.0,5133.0
2022-01-30,VA,969.0,171.0,37.0,25412.0
2022-01-30,VT,93.0,21.0,1.0,2202.0
2022-01-30,WA,349.0,57.0,15.0,11839.0
2022-01-30,WI,322.0,144.0,19.0,17448.0
2022-01-30,WV,459.0,82.0,10.0,8751.0
2022-01-30,WY,83.0,19.0,0.0,1979.0
2022-02-06,AK,12.0,3.0,0.0,705.0
2022-02-06,AL,718.0,111.0,19.0,19725.0
2022-02-06,AR,544.0,99.0,22.0,15077.0
2022-02-06,AZ,266.0,54.0,17.0,10780.0
2022-02-06,CA,2093.0,345.0,53.0,88955.0
2022-02-06,CO,324.0,86.0,9.0,13866.0
2022-02-06,CT,289.0,134.0,14.0,19172.0
2022-02-06,DC,4.0,4.0,0.0,1976.0
2022-02-06,DE,48.0,31.0,2.0,3575.0
2022-02-06,FL,1322.0,250.0,36.0,66363.0
2022-02-06,GA,604.0,130.0,24.0,27735.0
2022-02-06,GU,2.0,0.0,0.0,23.0
2022-02-06,HI,75.0,13.0,2.0,3136.0
2022-02-06,IA,421.0,154.0,20.0,20247.0
2022-02-06,ID,99.0,16.0,2.0,3423.0
2022-02-06,IL,919.0,281.0,47.0,58382.0
2022-02-06,IN,639.0,228.0,39.0,34814.0
2022-02-06,KS,410.0,127.0,19.0,14811.0
2022-02-06,KY,1029.0,154.0,49.0,20298.0
2022-02-06,LA,624.0,133.0,29.0,22174.0
2022-02-06,MA,736.0,207.0,25.0,32971.0
2022-02-06,MD,125.0,79.0,9.0,21468.0
2022-02-06,ME,143.0,57.0,8.0,4872.0
2022-02-06,MI,355.0,178.0,26.0,31168.0
2022-02-06,MN,285.0,146.0,18.0,19919.0
2022-02-06,MO,988.0,259.0,47.0,33779.0
2022-02-06,MS,351.0,79.0,27.0,13731.0
2022-02-06,MT,66.0,18.0,3.0,3146.0
2022-02-06,NC,1380.0,241.0,70.0,32766.0
2022-02-06,ND,86.0,31.0,3.0,4521.0
2022-02-06,NE,149.0,73.0,10.0,9669.0
2022-02-06,NH,130.0,41.0,4.0,5437.0
2022-02-06,NJ,251.0,171.0,21.0,37199.0
2022-02-06,NM,223.0,46.0,3.0,4812.0
2022-02-06,NV,72.0,14.0,4.0,4964.0
2022-02-06,NY,967.0,606.0,92.0,92025.0
2022-02-06,OH,1007.0,460.0,66.0,63609.0
2022-02-06,OK,601.0,122.0,31.0,15778.0
2022-02-06,OR,175.0,34.0,8.0,6024.0
2022-02-06,PA,1122.0,533.0,64.0,64330.0
2022-02-06,PR,0.0,0.0,0.0,87.0
2022-02-06,RI,191.0,67.0,12.0,6494.0
2022-02-06,SC,516.0,127.0,33.0,16273.0
2022-02-06,SD,116.0,30.0,6.0,4740.0
2022-02-06,TN,844.0,227.0,58.0,23718.0
2022-02-06,TX,2332.0,519.0,110.0,80583.0
2022-02-06,UT,136.0,37.0,7.0,5196.0
2022-02-06,VA,643.0,154.0,21.0,25456.0
2022-02-06,VT,74.0,21.0,3.0,2205.0
2022-02-06,WA,296.0,76.0,19.0,11956.0
2022-02-06,WI,220.0,148.0,21.0,17549.0
2022-02-06,WV,400.0,85.0,14.0,8733.0
2022-02-06,WY,62.0,21.0,7.0,1958.0
2022-02-13,AK,20.0,5.0,0.0,708.0
2022-02-13,AL,431.0,103.0,14.0,19867.0
2022-02-13,AR,327.0,107.0,12.0,15063.0
2022-02-13,AZ,185.0,56.0,10.0,10833.0
2022-02-13,CA,1457.0,324.0,50.0,89221.0
2022-02-13,CO,239.0,61.0,8.0,13851.0
2022-02-13,CT,184.0,122.0,7.0,19173.0
2022-02-13,DC,1.0,7.0,0.0,1987.0
2022-02-13,DE,31.0,19.0,0.0,3513.0
2022-02-13,FL,901.0,268.0,28.0,67281.0
2022-02-13,GA,357.0,112.0,11.0,27941.0
2022-02-13,GU,2.0,0.0,0.0,22.0
2022-02-13,HI,26.0,17.0,0.0,3123.0
2022-02-13,IA,362.0,159.0,10.0,20171.0
2022-02-13,ID,83.0,17.0,6.0,3443.0
2022-02-13,IL,578.0,280.0,26.0,58679.0
2022-02-13,IN,494.0,219.0,26.0,34533.0
2022-02-13,KS,227.0,123.0,15.0,14844.0
2022-02-13,KY,601.0,126.0,29.0,20294.0
2022-02-13,LA,449.0,136.0,28.0,22276.0
2022-02-13,MA,413.0,212.0,19.0,33019.0
2022-02-13,MD,76.0,59.0,6.0,21537.0
2022-02-13,ME,138.0,60.0,11.0,4896.0
2022-02-13,MI,262.0,185.0,21.0,31693.0
2022-02-13,MN,218.0,167.0,22.0,19862.0
2022-02-13,MO,569.0,230.0,38.0,33760.0
2022-02-13,MS,219.0,55.0,16.0,13637.0
2022-02-13,MT,33.0,26.0,8.0,3140.0
2022-02-13,NC,725.0,202.0,34.0,32922.0
2022-02-13,ND,99.0,36.0,6.0,4529.0
2022-02-13,NE,136.0,68.0,9.0,9678.0
2022-02-13,NH,137.0,37.0,2.0,5471.0
2022-02-13,NJ,112.0,129.0,14.0,37245.0
2022-02-13,NM,164.0,34.0,1.0,4839.0
2022-02-13,NV,80.0,17.0,3.0,5020.0
2022-02-13,NY,640.0,549.0,47.0,92456.0
2022-02-13,OH,745.0,432.0,57.0,64400.0
2022-02-13,OK,254.0,98.0,18.0,15744.0
2022-02-13,OR,147.0,35.0,7.0,6108.0
2022-02-13,PA,813.0,510.0,59.0,64425.0
2022-02-13,PR,0.0,0.0,0.0,102.0
2022-02-13,RI,71.0,43.0,4.0,6539.0
2022-02-13,SC,249.0,92.0,21.0,15562.0
2022-02-13,SD,61.0,45.0,2.0,4734.0
2022-02-13,TN,625.0,192.0,29.0,23860.0
2022-02-13,TX,1197.0,444.0,79.0,79788.0
2022-02-13,UT,47.0,36.0,4.0,5227.0
2022-02-13,VA,520.0,132.0,27.0,25650.0
2022-02-13,VT,57.0,24.0,6.0,2221.0
2022-02-13,WA,180.0,55.0,6.0,12110.0
2022-02-13,WI,110.0,137.0,11.0,17658.0
2022-02-13,WV,376.0,79.0,22.0,8781.0
2022-02-13,WY,68.0,17.0,3.0,1980.0
2022-02-20,AK,17.0,6.0,1.0,715.0
2022-02-20,AL,213.0,122.0,20.0,19861.0
2022-02-20,AR,152.0,88.0,10.0,15075.0
2022-02-20,AZ,117.0,58.0,8.0,10891.0
2022-02-20,CA,926.0,322.0,38.0,89575.0
2022-02-20,CO,146.0,81.0,10.0,14010.0
2022-02-20,CT,115.0,117.0,4.0,19202.0
2022-02-20,DC,3.0,10.0,0.0,1981.0
2022-02-20,DE,24.0,20.0,0.0,3609.0
2022-02-20,FL,502.0,266.0,24.0,67247.0
2022-02-20,GA,179.0,130.0,6.0,28041.0
2022-02-20,GU,0.0,0.0,0.0,20.0
2022-02-20,HI,20.0,17.0,0.0,3157.0
